"status","duration","history","purpose","credit","bonds","jobex","rate","sex","guarantor","residence","property","age","install","house","nocredit","job","no","ph","nri","credibility","TIN_status_A11","TIN_status_A12","TIN_status_A13","TIN_status_A14","TIN_history_A30","TIN_history_A31","TIN_history_A32","TIN_history_A33","TIN_history_A34","TIN_purpose_A40","TIN_purpose_A41","TIN_purpose_A410","TIN_purpose_A42","TIN_purpose_A43","TIN_purpose_A44","TIN_purpose_A45","TIN_purpose_A46","TIN_purpose_A48","TIN_purpose_A49","TIN_bonds_A61","TIN_bonds_A62","TIN_bonds_A63","TIN_bonds_A64","TIN_bonds_A65","TIN_jobex_A71","TIN_jobex_A72","TIN_jobex_A73","TIN_jobex_A74","TIN_jobex_A75","TIN_sex_A91","TIN_sex_A92","TIN_sex_A93","TIN_sex_A94","TIN_guarantor_A101","TIN_guarantor_A102","TIN_guarantor_A103","TIN_property_A121","TIN_property_A122","TIN_property_A123","TIN_property_A124","TIN_install_A141","TIN_install_A142","TIN_install_A143","TIN_house_A151","TIN_house_A152","TIN_house_A153","TIN_job_A171","TIN_job_A172","TIN_job_A173","TIN_job_A174","TIN_ph_A191","TIN_ph_A192","TIN_nri_A201","TIN_nri_A202","R01_credit","RIN_age_4","R01_credibility","RIN_R01_credit_4"
"A14",9,"A32","A42",1313,"A61","A75",1,"A93","A101",4,"A123",20,"A143","A152",1,"A173",1,"A191","A201",1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0.0584901507648289,0,0,0
"A13",15,"A32","A49",2687,"A61","A74",2,"A93","A101",4,"A122",26,"A143","A151",1,"A173",1,"A192","A201",1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0.134092659843733,0,0,0
"A12",15,"A32","A43",802,"A61","A75",4,"A93","A101",3,"A123",37,"A143","A152",1,"A173",2,"A191","A201",2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0.0303730604159789,1,1,0
"A11",6,"A32","A41",1352,"A63","A71",1,"A92","A101",2,"A122",23,"A143","A151",1,"A171",1,"A192","A201",1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0.06063607351161,0,0,0
"A14",10,"A32","A46",727,"A63","A75",4,"A93","A101",4,"A124",46,"A143","A153",1,"A173",1,"A192","A201",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0.0262462859029383,1,0,0
"A12",30,"A30","A49",4221,"A61","A73",2,"A92","A101",1,"A123",28,"A143","A152",2,"A173",1,"A191","A201",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0.218498954550457,0,0,1
"A14",36,"A34","A41",11054,"A65","A73",4,"A93","A101",2,"A123",30,"A143","A152",1,"A174",1,"A192","A201",1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0.594475624518543,1,0,2
"A14",18,"A34","A43",2404,"A61","A73",2,"A92","A101",2,"A123",26,"A143","A152",2,"A173",1,"A191","A201",1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0.118520964014526,0,0,0
"A11",40,"A34","A46",5998,"A61","A73",4,"A93","A101",3,"A124",27,"A141","A152",1,"A173",1,"A192","A201",2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0.316275998679432,0,1,1
"A14",12,"A34","A40",926,"A61","A71",1,"A92","A101",2,"A122",38,"A143","A152",1,"A171",1,"A191","A201",1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0.0371959942775393,1,0,0
"A14",22,"A32","A40",1283,"A65","A74",4,"A92","A101",4,"A122",25,"A143","A151",1,"A173",1,"A191","A201",1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0.0568394409596126,0,0,0
"A11",18,"A32","A43",1936,"A65","A74",2,"A94","A101",4,"A123",23,"A143","A151",2,"A172",1,"A191","A201",1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0.0927698910531529,0,0,0
"A12",12,"A34","A40",958,"A61","A74",2,"A93","A101",3,"A121",47,"A143","A152",2,"A172",2,"A191","A201",1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0.0389567514031033,2,0,0
"A11",48,"A32","A44",3051,"A61","A73",3,"A93","A101",4,"A123",54,"A143","A152",1,"A173",1,"A191","A201",2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0.154121272147023,2,1,0
"A14",12,"A34","A49",1185,"A61","A73",3,"A92","A101",2,"A121",27,"A143","A152",2,"A173",1,"A191","A201",1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0.0514471222625729,0,0,0
"A14",24,"A34","A41",6842,"A65","A73",2,"A93","A101",4,"A122",46,"A143","A152",2,"A174",2,"A192","A201",1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0.362715967866182,1,0,1
"A12",21,"A32","A49",2767,"A62","A75",4,"A91","A101",2,"A123",61,"A141","A151",2,"A172",1,"A191","A201",2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0.138494552657643,2,1,0
"A11",18,"A32","A42",2462,"A61","A73",2,"A93","A101",2,"A123",22,"A143","A152",1,"A173",1,"A191","A201",2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0.121712336304611,0,1,0
"A13",18,"A32","A43",2100,"A61","A73",4,"A93","A102",2,"A121",37,"A142","A152",1,"A173",1,"A191","A201",2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0.101793771321668,1,1,0
"A12",36,"A32","A46",3711,"A65","A73",2,"A94","A101",2,"A123",27,"A143","A152",1,"A173",1,"A191","A201",1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0.190436887861781,0,0,1
"A14",18,"A32","A40",2662,"A65","A74",4,"A93","A101",3,"A122",32,"A143","A152",1,"A173",1,"A191","A202",1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0.132717068339386,1,0,0
"A14",12,"A32","A42",1768,"A61","A73",3,"A93","A101",2,"A121",24,"A143","A151",1,"A172",1,"A191","A201",1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0.0835259161439419,0,0,0
"A12",8,"A32","A49",907,"A61","A72",3,"A94","A101",2,"A121",26,"A143","A152",1,"A173",1,"A192","A201",1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0.0361505447342357,0,0,0
"A11",24,"A34","A40",1199,"A61","A75",4,"A93","A101",4,"A123",60,"A143","A152",2,"A172",1,"A191","A201",2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0.0522174535050072,2,1,0
"A14",21,"A34","A40",12680,"A65","A75",4,"A93","A101",4,"A124",30,"A143","A153",1,"A174",1,"A192","A201",2,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0.683944095961263,1,1,2
"A12",48,"A30","A49",12204,"A65","A73",2,"A93","A101",2,"A123",48,"A141","A152",1,"A174",1,"A192","A201",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0.657752833718499,2,0,2
"A14",12,"A32","A43",2171,"A61","A72",2,"A92","A101",2,"A123",29,"A141","A152",1,"A173",1,"A191","A201",1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0.105700451194013,1,0,0
"A12",6,"A33","A42",1050,"A61","A71",4,"A93","A101",1,"A122",35,"A142","A152",2,"A174",1,"A192","A201",1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0.0440189281390998,1,0,0
"A11",18,"A32","A43",3509,"A61","A74",4,"A92","A103",1,"A121",25,"A143","A152",1,"A173",1,"A191","A201",1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0.179322108506658,0,0,1
"A12",30,"A34","A40",4249,"A61","A71",4,"A94","A101",2,"A123",28,"A143","A152",2,"A174",1,"A191","A201",2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0.220039617035325,0,1,1
"A12",27,"A33","A41",5965,"A61","A75",1,"A93","A101",2,"A123",30,"A143","A152",2,"A174",1,"A192","A201",1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0.314460217893694,1,0,1
"A14",28,"A34","A43",2743,"A61","A75",4,"A93","A101",2,"A123",29,"A143","A152",2,"A173",1,"A191","A201",1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0.13717398481347,1,0,0
"A14",18,"A32","A41",3378,"A65","A73",2,"A93","A101",1,"A122",31,"A143","A152",1,"A173",1,"A192","A201",1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0.17211400902388,1,0,1
"A14",24,"A34","A43",2872,"A62","A75",3,"A93","A101",4,"A121",36,"A143","A152",1,"A173",2,"A192","A201",1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0.1442720369759,1,0,0
"A14",36,"A34","A41",5842,"A61","A75",2,"A93","A101",2,"A122",35,"A143","A152",2,"A173",2,"A192","A201",1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0.307692307692308,1,0,1
"A14",6,"A32","A42",1766,"A61","A73",1,"A94","A101",2,"A122",21,"A143","A151",1,"A173",1,"A191","A201",1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0.0834158688235941,0,0,0
"A11",21,"A32","A43",1835,"A61","A73",3,"A92","A101",2,"A121",25,"A143","A152",2,"A173",1,"A192","A201",2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0.0872125013755915,0,1,0
"A14",18,"A34","A42",3780,"A61","A72",3,"A91","A101",2,"A123",35,"A143","A152",2,"A174",1,"A192","A201",1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0.194233520413778,1,0,1
"A12",18,"A33","A49",2427,"A65","A75",4,"A93","A101",2,"A122",42,"A143","A152",2,"A173",1,"A191","A201",1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0.119786508198525,1,0,0
"A11",36,"A32","A410",15857,"A61","A71",2,"A91","A102",3,"A123",43,"A143","A152",1,"A174",1,"A191","A201",1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0.858754264333664,1,0,3
"A14",24,"A34","A41",4042,"A65","A74",3,"A93","A101",4,"A122",43,"A143","A152",2,"A173",1,"A192","A201",1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0.208649719379333,1,0,1
"A12",36,"A32","A43",4795,"A61","A72",4,"A92","A101",1,"A124",30,"A143","A152",1,"A174",1,"A192","A201",1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0.250082535490261,1,0,1
"A11",12,"A32","A40",1168,"A61","A73",4,"A94","A101",3,"A121",27,"A143","A152",1,"A172",1,"A191","A201",1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0.050511720039617,0,0,0
"A11",12,"A32","A42",2578,"A61","A71",3,"A92","A101",4,"A124",55,"A143","A153",1,"A174",1,"A191","A201",1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0.12809508088478,2,0,0
"A14",24,"A34","A43",2424,"A65","A75",4,"A93","A101",4,"A122",53,"A143","A152",2,"A173",1,"A191","A201",1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0.119621437218004,2,0,0
"A12",6,"A31","A40",931,"A62","A72",1,"A92","A101",1,"A122",32,"A142","A152",1,"A172",1,"A191","A201",2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0.0374711125784087,1,1,0
"A12",30,"A32","A43",2991,"A65","A75",2,"A92","A101",4,"A123",25,"A143","A152",1,"A173",1,"A191","A201",1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0.150819852536591,0,0,0
"A12",24,"A34","A49",2825,"A65","A74",4,"A93","A101",3,"A124",34,"A143","A152",2,"A173",2,"A192","A201",1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0.141685924947728,1,0,0
"A14",21,"A33","A42",1591,"A62","A74",4,"A93","A101",3,"A121",34,"A143","A152",2,"A174",1,"A191","A201",1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0.0737867282931661,1,0,0
"A11",6,"A32","A44",343,"A61","A72",4,"A92","A101",1,"A121",27,"A143","A152",1,"A173",1,"A191","A201",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0.00511720039617035,0,0,0
"A11",36,"A32","A43",2302,"A61","A73",4,"A91","A101",4,"A123",31,"A143","A151",1,"A173",1,"A191","A201",2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0.112908550676791,1,1,0
"A11",12,"A34","A41",1409,"A61","A75",4,"A93","A101",3,"A121",54,"A143","A152",1,"A173",1,"A191","A201",1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0.0637724221415209,2,0,0
"A11",24,"A32","A42",3149,"A61","A72",4,"A93","A101",1,"A124",22,"A141","A153",1,"A173",1,"A191","A201",1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0.159513590844063,0,0,0
"A12",39,"A34","A43",4933,"A61","A74",2,"A93","A103",2,"A121",25,"A143","A152",2,"A173",1,"A191","A201",2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0.257675800594256,0,1,1
"A11",36,"A32","A42",3446,"A61","A75",4,"A93","A101",2,"A123",42,"A143","A152",1,"A173",2,"A191","A201",2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0.175855617915704,1,1,1
"A12",20,"A33","A41",7057,"A65","A74",3,"A93","A101",4,"A122",36,"A141","A151",2,"A174",2,"A192","A201",1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0.374546054803566,1,0,1
"A14",12,"A32","A43",1493,"A61","A72",4,"A92","A101",3,"A123",34,"A143","A152",1,"A173",2,"A191","A201",1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0.0683944095961263,1,0,0
"A14",6,"A32","A43",1346,"A62","A75",2,"A93","A101",4,"A124",42,"A141","A153",1,"A173",2,"A192","A201",1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0.0603059315505667,1,0,0
"A12",72,"A32","A43",5595,"A62","A73",2,"A94","A101",2,"A123",24,"A143","A152",1,"A173",1,"A191","A201",2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0.294101463629361,0,1,1
"A13",24,"A32","A40",947,"A61","A74",4,"A93","A101",3,"A124",38,"A141","A153",1,"A173",2,"A191","A201",2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0.0383514911411907,1,1,0
"A14",4,"A34","A40",3380,"A61","A74",1,"A92","A101",1,"A121",37,"A143","A152",1,"A173",2,"A191","A201",1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0.172224056344228,1,0,1
"A12",21,"A33","A40",2353,"A61","A73",1,"A91","A101",4,"A122",47,"A143","A152",2,"A173",1,"A191","A201",1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0.115714757345659,2,0,0
"A11",24,"A34","A41",6615,"A61","A71",2,"A93","A101",4,"A124",75,"A143","A153",2,"A174",1,"A192","A201",1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0.350225597006713,3,0,1
"A11",24,"A32","A43",2439,"A61","A72",4,"A92","A101",4,"A121",35,"A143","A152",1,"A173",1,"A192","A201",2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0.120446792120612,1,1,0
"A14",15,"A32","A46",4623,"A62","A73",3,"A93","A101",2,"A122",40,"A143","A152",1,"A174",1,"A192","A201",2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0.240618465940354,1,1,1
"A14",12,"A31","A48",3447,"A63","A73",4,"A92","A101",3,"A121",35,"A143","A152",1,"A172",2,"A191","A201",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0.175910641575878,1,0,1
"A14",9,"A32","A40",2507,"A63","A75",2,"A93","A101",4,"A124",51,"A143","A153",1,"A172",1,"A191","A201",1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0.124188401012435,2,0,0
"A12",36,"A32","A41",9398,"A61","A72",1,"A94","A101",4,"A123",28,"A143","A151",1,"A174",1,"A192","A201",2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0.503356443270606,0,1,2
"A11",12,"A32","A42",3590,"A61","A73",2,"A93","A102",2,"A122",29,"A143","A152",1,"A172",2,"A191","A201",1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0.183779024980742,1,0,1
"A14",48,"A34","A41",2751,"A65","A75",4,"A93","A101",3,"A123",38,"A143","A152",2,"A173",2,"A192","A201",1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0.137614174094861,1,0,0
"A11",6,"A34","A42",3384,"A61","A73",1,"A91","A101",4,"A121",44,"A143","A151",1,"A174",1,"A192","A201",2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0.172444150984924,1,1,1
