RRC_TNM_ph,RRC_TNM_nri,RRC_duration,RRC_credit,RRC_rate,RRC_residence,RRC_age,RRC_nocredit,RRC_liable,RRC_TNM_check_status,RRC_TNM_history,RRC_TNM_purpose,RRC_TNM_bonds,RRC_TNM_jobex,RRC_TNM_s_status,RRC_TNM_guarantor,RRC_TNM_property,RRC_TNM_install,RRC_TNM_house,RRC_TNM_job,R01_credibility
-0.8229061287,-0.1959162514,1.2519472838,1.4740098645,-0.8697481336,-0.7655941825,1.6222628439,-0.7045734472,-0.428075368,-0.458796669,0.4200828648,-1.1962902034,-0.6993570774,-0.3178002254,-0.9631679162,-0.3035338526,-0.3408845294,0.4606002072,-1.7486604086,0.1468756875,0
-0.8229061287,-0.1959162514,-1.2358594668,-0.6848877827,-1.7636311075,1.0464630541,2.3255305772,-0.7045734472,-0.428075368,1.1314864124,-0.5031761787,0.6289923773,0.5664475876,-0.3178002254,-2.3754375881,-0.3035338526,-1.2930759524,0.4606002072,0.1336435834,0.1468756875,0
1.2139902295,-0.1959162514,-1.2358594668,-0.6083663039,-1.7636311075,-0.7655941825,-1.0149911562,1.0265652438,-0.428075368,1.1314864124,1.3433419082,0.2639358612,-0.6993570774,0.5098045283,-0.9631679162,-0.3035338526,0.6113068936,0.4606002072,-1.7486604086,0.1468756875,0
-0.8229061287,-0.1959162514,1.2519472838,4.4587018036,-0.8697481336,0.1404344358,0.6552697105,-0.7045734472,-0.428075368,-1.2539382097,-0.5031761787,-0.4661771711,-0.6993570774,-1.973009733,-2.3754375881,1.7898030616,0.6113068936,0.4606002072,0.1336435834,1.6768307653,0
-0.8229061287,-0.1959162514,-0.2407367666,-0.6824079199,0.9180178142,0.1404344358,-0.8391742228,-0.7045734472,-0.428075368,-1.2539382097,-0.5031761787,0.2639358612,-0.6993570774,-0.3178002254,1.8613714276,-0.3035338526,-1.2930759524,-2.3738626064,0.1336435834,0.1468756875,1
1.2139902295,-0.1959162514,-0.7382981167,-0.7688488497,0.0241348403,-0.7655941825,-0.7512657561,1.0265652438,-0.428075368,1.1314864124,-0.5031761787,-1.1962902034,-0.6993570774,-0.3178002254,1.8613714276,-0.3035338526,-1.2930759524,0.4606002072,0.1336435834,0.1468756875,0
-0.8229061287,-0.1959162514,-0.7382981167,-0.0904292576,0.0241348403,-1.6716228008,-1.0149911562,-0.7045734472,-0.428075368,0.3363448717,-0.5031761787,0.2639358612,-0.6993570774,-0.3178002254,1.8613714276,-0.3035338526,0.6113068936,0.4606002072,0.1336435834,0.1468756875,0
-0.8229061287,-0.1959162514,1.2519472838,-0.1981261536,-0.8697481336,-0.7655941825,0.4794527772,-0.7045734472,2.3337011999,-1.2539382097,-0.5031761787,-0.101120655,-0.6993570774,1.3374092821,0.4491017557,-0.3035338526,-0.3408845294,-2.3738626064,0.1336435834,0.1468756875,1
-0.8229061287,-0.1959162514,-1.0700056834,-0.8999273087,0.9180178142,1.0464630541,1.0069035772,1.0265652438,-0.428075368,-1.2539382097,1.3433419082,-1.1962902034,-0.6993570774,1.3374092821,0.4491017557,-0.3035338526,-1.2930759524,0.4606002072,0.1336435834,-1.3830793904,0
1.2139902295,-0.1959162514,-0.2407367666,0.1802300471,0.0241348403,-0.7655941825,-0.0479980228,1.0265652438,-0.428075368,1.1314864124,1.3433419082,-0.101120655,-0.6993570774,-1.1454049792,-2.3754375881,-0.3035338526,0.6113068936,0.4606002072,0.1336435834,1.6768307653,0
1.2139902295,-0.1959162514,0.0080439085,-0.5913615308,0.9180178142,0.1404344358,-0.4875403561,1.0265652438,-0.428075368,-1.2539382097,1.3433419082,-1.1962902034,-0.6993570774,1.3374092821,1.8613714276,-0.3035338526,0.6113068936,0.4606002072,0.1336435834,0.1468756875,0
1.2139902295,-0.1959162514,-0.2407367666,0.2461235427,-1.7636311075,1.0464630541,-0.2238149561,2.7577039347,-0.428075368,-1.2539382097,1.3433419082,-1.1962902034,-0.6993570774,1.3374092821,-0.9631679162,-0.3035338526,-1.2930759524,-2.3738626064,-1.7486604086,0.1468756875,1
-0.8229061287,-0.1959162514,-0.2407367666,0.3166224977,-0.8697481336,-0.7655941825,0.0399104439,1.0265652438,2.3337011999,1.1314864124,-2.3496942655,2.0892184419,-0.6993570774,-0.3178002254,0.4491017557,-0.3035338526,0.6113068936,-0.9566311996,0.1336435834,0.1468756875,1
-0.8229061287,-0.1959162514,1.2519472838,1.7939121578,0.0241348403,1.0464630541,1.0069035772,-0.7045734472,-0.428075368,-1.2539382097,-0.5031761787,-0.8312336873,1.8322522527,1.3374092821,0.4491017557,-0.3035338526,1.5634983166,0.4606002072,2.0159475755,0.1468756875,1
1.2139902295,-0.1959162514,2.247069984,1.2079560192,0.9180178142,1.0464630541,0.2157273772,-0.7045734472,2.3337011999,-0.458796669,0.4200828648,2.0892184419,1.8322522527,-0.3178002254,0.4491017557,-0.3035338526,1.5634983166,0.4606002072,2.0159475755,0.1468756875,0
1.2139902295,-0.1959162514,0.2568245836,-0.3175138312,0.9180178142,-0.7655941825,0.7431781772,1.0265652438,2.3337011999,1.1314864124,0.4200828648,2.0892184419,0.5664475876,-0.3178002254,0.4491017557,-0.3035338526,0.6113068936,0.4606002072,0.1336435834,0.1468756875,0
1.2139902295,-0.1959162514,-0.2407367666,-0.7281082475,0.9180178142,0.1404344358,-1.1028996228,-0.7045734472,-0.428075368,-1.2539382097,-0.5031761787,-1.1962902034,-0.6993570774,-1.1454049792,-0.9631679162,-0.3035338526,0.6113068936,0.4606002072,-1.7486604086,0.1468756875,1
-0.8229061287,-0.1959162514,1.998289309,3.0271124712,-0.8697481336,1.0464630541,-0.5754488228,1.0265652438,-0.428075368,-1.2539382097,-2.3496942655,2.0892184419,-0.6993570774,1.3374092821,0.4491017557,-0.3035338526,0.6113068936,0.4606002072,-1.7486604086,0.1468756875,1
1.2139902295,-0.1959162514,0.2568245836,0.6421930487,-0.8697481336,1.0464630541,0.5673612439,-0.7045734472,-0.428075368,-0.458796669,-0.5031761787,0.2639358612,1.8322522527,1.3374092821,-0.9631679162,-0.3035338526,0.6113068936,0.4606002072,0.1336435834,0.1468756875,0
-0.8229061287,-0.1959162514,-0.4895174416,-0.3345186043,-0.8697481336,0.1404344358,-0.9270826895,-0.7045734472,-0.428075368,0.3363448717,-0.5031761787,0.2639358612,-0.6993570774,-1.1454049792,-0.9631679162,-0.3035338526,-1.2930759524,0.4606002072,0.1336435834,-1.3830793904,1
-0.8229061287,-0.1959162514,-0.7382981167,-0.7755799057,0.9180178142,1.0464630541,1.0948120439,1.0265652438,-0.428075368,-1.2539382097,-2.3496942655,-1.1962902034,-0.6993570774,-0.3178002254,0.4491017557,-0.3035338526,0.6113068936,-2.3738626064,0.1336435834,0.1468756875,1
-0.8229061287,-0.1959162514,-0.7382981167,-0.8450160624,0.9180178142,-0.7655941825,-1.2787165562,-0.7045734472,-0.428075368,1.1314864124,-0.5031761787,0.2639358612,1.8322522527,-0.3178002254,-0.9631679162,-0.3035338526,0.6113068936,0.4606002072,0.1336435834,0.1468756875,0
-0.8229061287,-0.1959162514,-1.4017132502,-0.9459819024,-1.7636311075,0.1404344358,-1.1028996228,-0.7045734472,2.3337011999,1.1314864124,-0.5031761787,-0.101120655,-0.6993570774,-1.1454049792,-0.9631679162,-0.3035338526,-1.2930759524,0.4606002072,-1.7486604086,-1.3830793904,0
1.2139902295,-0.1959162514,0.2568245836,-0.1113309578,0.9180178142,1.0464630541,2.4134390439,1.0265652438,-0.428075368,-1.2539382097,1.3433419082,-0.8312336873,-0.6993570774,1.3374092821,0.4491017557,-0.3035338526,-0.3408845294,0.4606002072,0.1336435834,0.1468756875,0
-0.8229061287,-0.1959162514,0.2568245836,-0.2339070303,0.9180178142,0.1404344358,0.9189951105,1.0265652438,-0.428075368,1.1314864124,1.3433419082,0.2639358612,-0.6993570774,1.3374092821,1.8613714276,1.7898030616,-1.2930759524,0.4606002072,0.1336435834,0.1468756875,0
-0.8229061287,-0.1959162514,1.2519472838,0.6758483287,0.9180178142,-0.7655941825,-0.5754488228,-0.7045734472,-0.428075368,-1.2539382097,-0.5031761787,-0.101120655,-0.6993570774,0.5098045283,0.4491017557,-0.3035338526,-0.3408845294,0.4606002072,0.1336435834,0.1468756875,1
-0.8229061287,-0.1959162514,0.0080439085,-0.098577378,0.0241348403,-0.7655941825,-0.6633572895,1.0265652438,-0.428075368,1.1314864124,0.4200828648,-0.8312336873,-0.6993570774,-0.3178002254,0.4491017557,-0.3035338526,-1.2930759524,-0.9566311996,0.1336435834,-1.3830793904,0
-0.8229061287,-0.1959162514,-0.2407367666,-0.4705567888,0.9180178142,1.0464630541,-1.1028996228,-0.7045734472,-0.428075368,1.1314864124,-0.5031761787,0.9940488935,-0.6993570774,-1.1454049792,-0.9631679162,-0.3035338526,-1.2930759524,0.4606002072,0.1336435834,0.1468756875,1
1.2139902295,-0.1959162514,0.2568245836,-0.6065949733,0.9180178142,1.0464630541,1.2706289772,-0.7045734472,-0.428075368,1.1314864124,-1.4264352221,2.0892184419,-0.6993570774,0.5098045283,0.4491017557,-0.3035338526,0.6113068936,-2.3738626064,0.1336435834,0.1468756875,0
1.2139902295,-0.1959162514,-0.2407367666,0.0534027813,0.9180178142,1.0464630541,1.0069035772,2.7577039347,2.3337011999,1.1314864124,-0.5031761787,-0.101120655,-0.6993570774,1.3374092821,0.4491017557,-0.3035338526,-0.3408845294,-2.3738626064,0.1336435834,0.1468756875,0
1.2139902295,-0.1959162514,0.0080439085,0.2496662037,-0.8697481336,0.1404344358,-0.0479980228,-0.7045734472,-0.428075368,-0.458796669,-0.5031761787,-0.101120655,1.8322522527,0.5098045283,0.4491017557,-0.3035338526,0.6113068936,0.4606002072,0.1336435834,0.1468756875,0
-0.8229061287,-0.1959162514,-0.2407367666,1.2362973077,-0.8697481336,1.0464630541,2.8529813772,1.0265652438,-0.428075368,1.1314864124,-0.5031761787,-1.1962902034,1.8322522527,-0.3178002254,0.4491017557,-0.3035338526,0.6113068936,0.4606002072,-1.7486604086,0.1468756875,1
-0.8229061287,-0.1959162514,0.2568245836,-0.716417466,0.9180178142,-0.7655941825,-0.6633572895,-0.7045734472,-0.428075368,1.1314864124,-0.5031761787,-1.1962902034,-0.6993570774,-1.1454049792,1.8613714276,-0.3035338526,-1.2930759524,0.4606002072,0.1336435834,0.1468756875,0
-0.8229061287,-0.1959162514,-0.9870787918,-0.6756768639,0.0241348403,1.0464630541,2.0618051772,-0.7045734472,-0.428075368,-1.2539382097,-0.5031761787,0.2639358612,-0.6993570774,0.5098045283,0.4491017557,-0.3035338526,-1.2930759524,0.4606002072,0.1336435834,0.1468756875,0
-0.8229061287,-0.1959162514,-0.7382981167,-0.907721163,0.9180178142,1.0464630541,1.8859882439,-0.7045734472,-0.428075368,-1.2539382097,-0.5031761787,0.2639358612,-0.6993570774,1.3374092821,0.4491017557,-0.3035338526,-1.2930759524,-0.9566311996,0.1336435834,-1.3830793904,1
-0.8229061287,5.0991175707,-0.0748829832,-0.367111086,0.9180178142,-0.7655941825,-0.2238149561,1.0265652438,-0.428075368,-1.2539382097,1.3433419082,-1.1962902034,-0.6993570774,-0.3178002254,1.8613714276,3.8831399758,-0.3408845294,-2.3738626064,-1.7486604086,0.1468756875,1
1.2139902295,-0.1959162514,0.2568245836,0.2730477667,0.0241348403,1.0464630541,0.6552697105,1.0265652438,-0.428075368,1.1314864124,1.3433419082,-0.8312336873,1.8322522527,0.5098045283,0.4491017557,-0.3035338526,-0.3408845294,0.4606002072,0.1336435834,0.1468756875,0
1.2139902295,-0.1959162514,-0.4895174416,-0.6377703906,0.9180178142,1.0464630541,-0.0479980228,1.0265652438,-0.428075368,1.1314864124,1.3433419082,0.2639358612,-0.6993570774,-0.3178002254,0.4491017557,-0.3035338526,1.5634983166,0.4606002072,2.0159475755,0.1468756875,0
-0.8229061287,-0.1959162514,-0.2407367666,-0.6480441077,0.9180178142,1.0464630541,-0.3117234228,1.0265652438,2.3337011999,-1.2539382097,-1.4264352221,-1.1962902034,-0.6993570774,0.5098045283,0.4491017557,-0.3035338526,1.5634983166,0.4606002072,2.0159475755,-1.3830793904,1
1.2139902295,-0.1959162514,1.2519472838,2.6937480658,-0.8697481336,-0.7655941825,0.8310866439,1.0265652438,2.3337011999,1.1314864124,0.4200828648,-1.1962902034,-0.6993570774,1.3374092821,0.4491017557,-0.3035338526,0.6113068936,0.4606002072,0.1336435834,0.1468756875,0
1.2139902295,-0.1959162514,0.2568245836,-0.6367075923,0.9180178142,0.1404344358,-0.2238149561,-0.7045734472,-0.428075368,1.1314864124,-0.5031761787,-1.1962902034,-0.0664547449,-1.1454049792,1.8613714276,-0.3035338526,-1.2930759524,0.4606002072,0.1336435834,0.1468756875,0
1.2139902295,-0.1959162514,-0.9041519001,-0.8421819335,0.9180178142,0.1404344358,0.3915443105,-0.7045734472,-0.428075368,1.1314864124,-0.5031761787,1.7241619258,1.8322522527,0.5098045283,-0.9631679162,-0.3035338526,-0.3408845294,0.4606002072,0.1336435834,0.1468756875,0
1.2139902295,-0.1959162514,-0.4895174416,0.0254157589,0.9180178142,-0.7655941825,-0.6633572895,-0.7045734472,-0.428075368,1.1314864124,1.3433419082,-0.101120655,-0.6993570774,-0.3178002254,0.4491017557,-0.3035338526,1.5634983166,0.4606002072,2.0159475755,0.1468756875,0
1.2139902295,-0.1959162514,-0.4895174416,0.24364368,0.0241348403,-0.7655941825,-0.5754488228,-0.7045734472,-0.428075368,-1.2539382097,-0.5031761787,-1.1962902034,-0.6993570774,-0.3178002254,-0.9631679162,-0.3035338526,-0.3408845294,0.4606002072,0.1336435834,0.1468756875,1
-0.8229061287,5.0991175707,-0.9870787918,0.1083140276,-1.7636311075,-0.7655941825,-0.8391742228,-0.7045734472,2.3337011999,1.1314864124,-0.5031761787,-1.1962902034,-0.0664547449,-0.3178002254,0.4491017557,3.8831399758,-1.2930759524,0.4606002072,-1.7486604086,0.1468756875,0
-0.8229061287,-0.1959162514,0.2568245836,0.8972646447,0.9180178142,-0.7655941825,-0.7512657561,1.0265652438,-0.428075368,1.1314864124,1.3433419082,-0.8312336873,1.1993499201,-0.3178002254,0.4491017557,-0.3035338526,-1.2930759524,0.4606002072,0.1336435834,0.1468756875,0
1.2139902295,-0.1959162514,-0.2407367666,-0.390492649,0.9180178142,-0.7655941825,-0.6633572895,-0.7045734472,-0.428075368,1.1314864124,0.4200828648,2.0892184419,-0.6993570774,-0.3178002254,1.8613714276,-0.3035338526,0.6113068936,0.4606002072,0.1336435834,0.1468756875,1
1.2139902295,-0.1959162514,0.2568245836,-0.2948408005,0.9180178142,1.0464630541,-0.0479980228,-0.7045734472,-0.428075368,-1.2539382097,-0.5031761787,0.2639358612,-0.6993570774,-1.1454049792,-0.9631679162,-0.3035338526,-1.2930759524,0.4606002072,0.1336435834,0.1468756875,1
1.2139902295,-0.1959162514,0.5056052586,0.4445125618,0.9180178142,-0.7655941825,-0.3117234228,1.0265652438,2.3337011999,1.1314864124,1.3433419082,-0.101120655,1.1993499201,-1.1454049792,0.4491017557,-0.3035338526,-1.2930759524,-0.9566311996,0.1336435834,-1.3830793904,0
-0.8229061287,-0.1959162514,-0.9041519001,-0.3759677386,-0.8697481336,-0.7655941825,-0.9270826895,-0.7045734472,-0.428075368,1.1314864124,-0.5031761787,-0.101120655,-0.6993570774,-0.3178002254,0.4491017557,-0.3035338526,-1.2930759524,-2.3738626064,-1.7486604086,-1.3830793904,1
-0.8229061287,-0.1959162514,-0.4895174416,-0.3720708115,-0.8697481336,1.0464630541,-1.3666250228,-0.7045734472,-0.428075368,1.1314864124,-0.5031761787,-0.101120655,0.5664475876,-0.3178002254,-0.9631679162,-0.3035338526,0.6113068936,0.4606002072,-1.7486604086,0.1468756875,0
-0.8229061287,-0.1959162514,-0.2407367666,-0.3125541057,0.9180178142,-1.6716228008,-0.7512657561,-0.7045734472,-0.428075368,-1.2539382097,-0.5031761787,0.2639358612,-0.6993570774,-1.1454049792,-0.9631679162,-0.3035338526,0.6113068936,-0.9566311996,0.1336435834,0.1468756875,0
-0.8229061287,-0.1959162514,-0.7382981167,0.0211645657,-0.8697481336,1.0464630541,0.5673612439,-0.7045734472,-0.428075368,1.1314864124,1.3433419082,-0.101120655,-0.6993570774,1.3374092821,0.4491017557,-0.3035338526,-0.3408845294,-0.9566311996,0.1336435834,0.1468756875,0
-0.8229061287,-0.1959162514,1.2519472838,1.4658617441,0.0241348403,-0.7655941825,0.1278189105,1.0265652438,-0.428075368,1.1314864124,-0.5031761787,2.0892184419,1.8322522527,1.3374092821,0.4491017557,-0.3035338526,-0.3408845294,0.4606002072,0.1336435834,0.1468756875,0
-0.8229061287,-0.1959162514,-0.7382981167,-0.9279143311,0.9180178142,1.0464630541,-1.0149911562,-0.7045734472,-0.428075368,-1.2539382097,-0.5031761787,-0.101120655,-0.6993570774,1.3374092821,-0.9631679162,-0.3035338526,-0.3408845294,0.4606002072,-1.7486604086,0.1468756875,0
1.2139902295,-0.1959162514,1.2519472838,1.5611593264,-0.8697481336,1.0464630541,0.3915443105,1.0265652438,-0.428075368,1.1314864124,0.4200828648,-0.101120655,0.5664475876,0.5098045283,-0.9631679162,-0.3035338526,0.6113068936,0.4606002072,0.1336435834,0.1468756875,0
-0.8229061287,5.0991175707,-1.2358594668,-0.6831164521,-1.7636311075,1.0464630541,0.9189951105,1.0265652438,2.3337011999,0.3363448717,1.3433419082,-1.1962902034,-0.6993570774,1.3374092821,0.4491017557,-0.3035338526,-1.2930759524,0.4606002072,0.1336435834,0.1468756875,0
1.2139902295,-0.1959162514,0.2568245836,-0.669300074,0.9180178142,-1.6716228008,-0.8391742228,1.0265652438,-0.428075368,-1.2539382097,1.3433419082,2.0892184419,-0.0664547449,0.5098045283,0.4491017557,-0.3035338526,-1.2930759524,0.4606002072,0.1336435834,0.1468756875,0
-0.8229061287,-0.1959162514,-0.4895174416,-0.8492672556,0.9180178142,-1.6716228008,-1.0149911562,-0.7045734472,-0.428075368,1.1314864124,-0.5031761787,0.6289923773,1.8322522527,-1.1454049792,-0.9631679162,-0.3035338526,-1.2930759524,0.4606002072,0.1336435834,0.1468756875,0
-0.8229061287,-0.1959162514,-0.7382981167,0.112919487,-0.8697481336,-0.7655941825,-0.5754488228,-0.7045734472,2.3337011999,-1.2539382097,-0.5031761787,-0.101120655,-0.6993570774,-0.3178002254,0.4491017557,1.7898030616,-0.3408845294,0.4606002072,0.1336435834,-1.3830793904,0
-0.8229061287,-0.1959162514,-0.8212250084,-0.6905560403,0.9180178142,1.0464630541,0.3915443105,1.0265652438,-0.428075368,-0.458796669,1.3433419082,-1.1962902034,1.1993499201,-0.3178002254,-0.9631679162,-0.3035338526,0.6113068936,0.4606002072,0.1336435834,0.1468756875,0
1.2139902295,-0.1959162514,-0.2407367666,-0.4716195871,0.0241348403,1.0464630541,0.0399104439,-0.7045734472,-0.428075368,-1.2539382097,-1.4264352221,0.2639358612,-0.6993570774,-1.1454049792,0.4491017557,1.7898030616,1.5634983166,-2.3738626064,2.0159475755,1.6768307653,0
-0.8229061287,-0.1959162514,1.2519472838,0.1146908175,0.9180178142,-0.7655941825,-0.6633572895,-0.7045734472,-0.428075368,1.1314864124,-0.5031761787,0.2639358612,-0.6993570774,1.3374092821,0.4491017557,-0.3035338526,0.6113068936,0.4606002072,0.1336435834,0.1468756875,0
1.2139902295,-0.1959162514,-0.9870787918,-0.6551294298,0.0241348403,-0.7655941825,-0.7512657561,-0.7045734472,-0.428075368,-1.2539382097,-0.5031761787,-1.1962902034,-0.6993570774,-1.1454049792,0.4491017557,-0.3035338526,1.5634983166,0.4606002072,2.0159475755,1.6768307653,1
-0.8229061287,-0.1959162514,0.7543859337,1.2295662517,-0.8697481336,0.1404344358,0.0399104439,1.0265652438,-0.428075368,1.1314864124,1.3433419082,0.2639358612,1.8322522527,0.5098045283,0.4491017557,-0.3035338526,-0.3408845294,0.4606002072,0.1336435834,0.1468756875,0
1.2139902295,-0.1959162514,0.2568245836,1.6093395168,0.0241348403,0.1404344358,0.2157273772,-0.7045734472,-0.428075368,1.1314864124,-0.5031761787,-0.8312336873,-0.6993570774,0.5098045283,0.4491017557,-0.3035338526,0.6113068936,0.4606002072,0.1336435834,1.6768307653,0
1.2139902295,-0.1959162514,0.2568245836,2.1276308292,-0.8697481336,1.0464630541,1.0948120439,-0.7045734472,-0.428075368,1.1314864124,-0.5031761787,-0.8312336873,1.8322522527,-0.3178002254,-2.3754375881,-0.3035338526,1.5634983166,0.4606002072,2.0159475755,0.1468756875,0
-0.8229061287,-0.1959162514,0.7543859337,-0.3862414557,0.9180178142,1.0464630541,0.0399104439,1.0265652438,-0.428075368,-0.458796669,1.3433419082,-1.1962902034,1.8322522527,1.3374092821,0.4491017557,-0.3035338526,-1.2930759524,0.4606002072,0.1336435834,0.1468756875,0
-0.8229061287,-0.1959162514,-0.2407367666,-0.769911648,0.9180178142,1.0464630541,2.5892559772,1.0265652438,-0.428075368,1.1314864124,1.3433419082,0.2639358612,-0.6993570774,-1.973009733,-0.9631679162,-0.3035338526,0.6113068936,0.4606002072,0.1336435834,-2.9130344683,0
1.2139902295,-0.1959162514,0.2568245836,0.2783617583,0.0241348403,0.1404344358,0.6552697105,-0.7045734472,-0.428075368,-0.458796669,-0.5031761787,-0.101120655,-0.6993570774,0.5098045283,-2.3754375881,-0.3035338526,0.6113068936,0.4606002072,0.1336435834,0.1468756875,1
-0.8229061287,-0.1959162514,-0.7382981167,-0.877254278,0.9180178142,1.0464630541,1.5343543772,-0.7045734472,-0.428075368,-1.2539382097,-0.5031761787,1.3591054096,-0.6993570774,-1.1454049792,-0.9631679162,-0.3035338526,-0.3408845294,0.4606002072,0.1336435834,0.1468756875,1
1.2139902295,-0.1959162514,0.2568245836,-0.1580940837,0.9180178142,0.1404344358,-0.1359064895,1.0265652438,2.3337011999,-0.458796669,1.3433419082,2.0892184419,1.8322522527,0.5098045283,0.4491017557,-0.3035338526,1.5634983166,0.4606002072,0.1336435834,0.1468756875,0
1.2139902295,-0.1959162514,2.247069984,4.3931625741,-0.8697481336,-0.7655941825,-1.1028996228,-0.7045734472,-0.428075368,-0.458796669,-0.5031761787,2.0892184419,-0.6993570774,-0.3178002254,0.4491017557,-0.3035338526,0.6113068936,0.4606002072,0.1336435834,0.1468756875,1
1.2139902295,-0.1959162514,1.2519472838,1.1842201902,0.9180178142,1.0464630541,-0.1359064895,1.0265652438,-0.428075368,1.1314864124,1.3433419082,-1.1962902034,-0.6993570774,1.3374092821,0.4491017557,-0.3035338526,0.6113068936,0.4606002072,0.1336435834,1.6768307653,0
1.2139902295,-0.1959162514,0.5885321503,1.6128821779,0.0241348403,1.0464630541,0.3915443105,1.0265652438,2.3337011999,1.1314864124,-1.4264352221,-0.8312336873,1.8322522527,-1.1454049792,0.4491017557,3.8831399758,-1.2930759524,-2.3738626064,-1.7486604086,0.1468756875,0
1.2139902295,-0.1959162514,0.5056052586,-0.2937780021,0.9180178142,1.0464630541,0.6552697105,4.4888426257,2.3337011999,-1.2539382097,1.3433419082,2.0892184419,-0.6993570774,1.3374092821,0.4491017557,-0.3035338526,0.6113068936,-0.9566311996,0.1336435834,1.6768307653,0
1.2139902295,-0.1959162514,-0.4895174416,-0.5109431248,0.9180178142,1.0464630541,0.9189951105,1.0265652438,-0.428075368,1.1314864124,1.3433419082,0.2639358612,-0.6993570774,1.3374092821,0.4491017557,-0.3035338526,0.6113068936,0.4606002072,0.1336435834,0.1468756875,0
-0.8229061287,5.0991175707,-0.7382981167,-0.3897841167,0.9180178142,1.0464630541,0.2157273772,1.0265652438,-0.428075368,-1.2539382097,1.3433419082,-1.1962902034,-0.6993570774,-0.3178002254,0.4491017557,-0.3035338526,-0.3408845294,-2.3738626064,0.1336435834,-1.3830793904,0
1.2139902295,-0.1959162514,1.2519472838,0.8958475802,0.0241348403,1.0464630541,-0.1359064895,1.0265652438,-0.428075368,-0.458796669,1.3433419082,-0.8312336873,-0.6993570774,-0.3178002254,0.4491017557,-0.3035338526,0.6113068936,0.4606002072,0.1336435834,0.1468756875,0
1.2139902295,-0.1959162514,-0.2407367666,-0.7447587545,0.9180178142,0.1404344358,-0.5754488228,1.0265652438,-0.428075368,1.1314864124,1.3433419082,0.2639358612,1.8322522527,-0.3178002254,0.4491017557,-0.3035338526,-0.3408845294,0.4606002072,0.1336435834,0.1468756875,0
1.2139902295,-0.1959162514,1.2519472838,2.0107230144,0.0241348403,-0.7655941825,-0.3996318895,-0.7045734472,2.3337011999,1.1314864124,0.4200828648,-0.8312336873,1.8322522527,0.5098045283,0.4491017557,-0.3035338526,0.6113068936,-0.9566311996,0.1336435834,1.6768307653,0
1.2139902295,-0.1959162514,0.0080439085,-0.2356783608,0.9180178142,1.0464630541,-0.6633572895,-0.7045734472,-0.428075368,-1.2539382097,-0.5031761787,0.2639358612,-0.6993570774,-1.1454049792,-0.9631679162,-0.3035338526,-0.3408845294,0.4606002072,-1.7486604086,1.6768307653,0
-0.8229061287,5.0991175707,-0.7382981167,-0.5949041919,0.0241348403,-0.7655941825,-0.0479980228,-0.7045734472,-0.428075368,1.1314864124,1.3433419082,-0.101120655,1.1993499201,0.5098045283,-0.9631679162,-0.3035338526,-0.3408845294,0.4606002072,0.1336435834,0.1468756875,0
-0.8229061287,-0.1959162514,-0.4895174416,-0.3844701252,-1.7636311075,1.0464630541,-0.2238149561,-0.7045734472,-0.428075368,1.1314864124,-0.5031761787,-0.101120655,1.8322522527,0.5098045283,-0.9631679162,-0.3035338526,-1.2930759524,-2.3738626064,-1.7486604086,-1.3830793904,0
-0.8229061287,-0.1959162514,-0.2407367666,0.3123713044,-0.8697481336,0.1404344358,0.5673612439,-0.7045734472,-0.428075368,-1.2539382097,-0.5031761787,-0.101120655,-0.6993570774,-0.3178002254,0.4491017557,1.7898030616,0.6113068936,0.4606002072,0.1336435834,0.1468756875,1
1.2139902295,-0.1959162514,-0.4065905499,-0.2289473048,-0.8697481336,1.0464630541,0.6552697105,-0.7045734472,-0.428075368,-1.2539382097,1.3433419082,-1.1962902034,-0.6993570774,1.3374092821,0.4491017557,3.8831399758,-0.3408845294,-2.3738626064,-1.7486604086,0.1468756875,1
1.2139902295,-0.1959162514,-0.0748829832,0.0757215459,-0.8697481336,1.0464630541,0.7431781772,1.0265652438,-0.428075368,1.1314864124,1.3433419082,-1.1962902034,1.8322522527,-1.1454049792,-2.3754375881,-0.3035338526,-1.2930759524,0.4606002072,0.1336435834,0.1468756875,0
-0.8229061287,-0.1959162514,1.2519472838,2.5527501558,-0.8697481336,1.0464630541,0.5673612439,1.0265652438,-0.428075368,1.1314864124,1.3433419082,-0.8312336873,1.8322522527,1.3374092821,0.4491017557,-0.3035338526,1.5634983166,0.4606002072,2.0159475755,0.1468756875,0
1.2139902295,-0.1959162514,-0.4895174416,-0.6678830096,0.9180178142,-0.7655941825,0.3915443105,-0.7045734472,-0.428075368,1.1314864124,-0.5031761787,0.2639358612,1.8322522527,-0.3178002254,1.8613714276,-0.3035338526,-1.2930759524,0.4606002072,-1.7486604086,0.1468756875,0
1.2139902295,-0.1959162514,0.2568245836,-0.706143749,0.9180178142,-1.6716228008,0.0399104439,-0.7045734472,-0.428075368,1.1314864124,-0.5031761787,0.2639358612,-0.6993570774,1.3374092821,0.4491017557,-0.3035338526,-1.2930759524,0.4606002072,0.1336435834,1.6768307653,0
1.2139902295,-0.1959162514,-0.7382981167,-0.766723253,-0.8697481336,-0.7655941825,-1.3666250228,-0.7045734472,2.3337011999,-1.2539382097,-0.5031761787,0.2639358612,-0.6993570774,-0.3178002254,0.4491017557,-0.3035338526,-1.2930759524,0.4606002072,-1.7486604086,1.6768307653,0
